year,month,day,sales_date_std,order_id,customer_name,product_name,category,price,quantity,total,shipping_fee,total_sales,status,shipping_address,kota
2025,2,7,45695,ORD05148,Customer_2424,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 2 Jakarta Pusat,Jakarta Pusat
2025,5,2,45779,ORD05149,Customer_883,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,cancelled,Kelurahan 161 Tangerang Selatan,Tangerang Selatan
2025,8,11,45880,ORD05150,Customer_3357,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 113 Bekasi,Bekasi
2025,5,19,45796,ORD05151,Customer_2453,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 194 Jakarta Barat,Jakarta Barat
2025,9,27,45927,ORD05152,Customer_28,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 33 Jakarta Barat,Jakarta Barat
2025,11,24,45985,ORD05153,Customer_1253,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 153 Jakarta Selatan,Jakarta Selatan
2025,12,26,46017,ORD05154,Customer_216,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 12 Tangerang,Tangerang
2025,10,3,45933,ORD05155,Customer_115,Lemari Sudut,Ruang Tamu,2750000,2,5500000,50000,5550000,completed,Kelurahan 24 Bogor,Bogor
2025,4,24,45771,ORD05156,Customer_1744,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,cancelled,Kelurahan 29 Tangerang,Tangerang
2025,11,9,45970,ORD05157,Customer_2215,Nakas,Kamar Tidur,1000000,1,1000000,50000,1050000,cancelled,Kelurahan 31 Bekasi,Bekasi
2025,1,14,45671,ORD05158,Customer_1344,Meja Kopi,Ruang Tamu,1800000,1,1800000,50000,1850000,completed,Kelurahan 81 Bogor,Bogor
2025,5,24,45801,ORD05159,Customer_2198,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,completed,Kelurahan 110 Tangerang,Tangerang
2025,8,19,45888,ORD05160,Customer_1114,Rak Buku,Penyimpanan,1100000,1,1100000,60000,1160000,completed,Kelurahan 189 Jakarta Utara,Jakarta Utara
2025,9,3,45903,ORD05161,Customer_2075,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,cancelled,Kelurahan 72 Jakarta Utara,Jakarta Utara
2025,4,22,45769,ORD05162,Customer_3243,Meja Rias,Kamar Tidur,1750000,1,1750000,50000,1800000,completed,Kelurahan 93 Bekasi,Bekasi
2025,7,18,45856,ORD05163,Customer_2477,Rak Buku,Penyimpanan,1100000,3,3300000,50000,3350000,completed,Kelurahan 31 Bekasi,Bekasi
2025,2,11,45699,ORD05164,Customer_277,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 158 Jakarta Timur,Jakarta Timur
2025,6,20,45828,ORD05165,Customer_3259,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,completed,Kelurahan 143 Tangerang Selatan,Tangerang Selatan
2025,9,20,45920,ORD05166,Customer_107,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,completed,Kelurahan 70 Jakarta Selatan,Jakarta Selatan
2025,10,28,45958,ORD05167,Customer_1964,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 168 Tangerang,Tangerang
2025,12,29,46020,ORD05168,Customer_69,Lemari Laci,Kamar Tidur,1950000,2,3900000,50000,3950000,refund,Kelurahan 86 Bekasi,Bekasi
2025,11,25,45986,ORD05169,Customer_1833,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 7 Jakarta Pusat,Jakarta Pusat
2025,9,2,45902,ORD05170,Customer_1564,Sofa,Ruang Tamu,4500000,3,13500000,60000,13560000,completed,Kelurahan 47 Tangerang,Tangerang
2025,1,1,45658,ORD05171,Customer_1201,Rak Sepatu,Penyimpanan,650000,2,1170000,50000,1220000,completed,Kelurahan 94 Bekasi,Bekasi
2025,6,9,45817,ORD05172,Customer_190,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 123 Jakarta Selatan,Jakarta Selatan
2025,8,19,45888,ORD05173,Customer_2532,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 148 Jakarta Selatan,Jakarta Selatan
2025,3,12,45728,ORD05174,Customer_1383,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 25 Jakarta Barat,Jakarta Barat
2025,12,31,46022,ORD05175,Customer_1354,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 147 Bekasi,Bekasi
2025,4,30,45777,ORD05176,Customer_2467,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 194 Tangerang,Tangerang
2025,3,11,45727,ORD05177,Customer_189,Meja,Ruang Kerja,1250000,3,3750000,50000,3800000,completed,Kelurahan 47 Bekasi,Bekasi
2025,2,7,45695,ORD05178,Customer_222,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,refund,Kelurahan 162 Jakarta Selatan,Jakarta Selatan
2025,10,28,45958,ORD05179,Customer_2430,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 149 Tangerang,Tangerang
2025,8,31,45900,ORD05180,Customer_2833,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 199 Jakarta Timur,Jakarta Timur
2025,10,27,45957,ORD05181,Customer_569,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 192 Jakarta Barat,Jakarta Barat
2025,7,26,45864,ORD05182,Customer_1061,Lemari Sudut,Ruang Tamu,2750000,3,8250000,50000,8300000,completed,Kelurahan 87 Bogor,Bogor
2025,4,15,45762,ORD05183,Customer_1073,Lemari Dapur,Dapur,1850000,2,3700000,50000,3750000,completed,Kelurahan 162 Depok,Depok
2025,3,24,45740,ORD05184,Customer_1671,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 74 Bogor,Bogor
2025,1,16,45673,ORD05185,Customer_476,Nakas,Kamar Tidur,1000000,1,1000000,60000,1060000,completed,Kelurahan 157 Jakarta Selatan,Jakarta Selatan
2025,1,11,45668,ORD05186,Customer_2182,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,completed,Kelurahan 138 Tangerang Selatan,Tangerang Selatan
2025,1,25,45682,ORD05187,Customer_3321,Nakas,Kamar Tidur,1000000,2,2000000,50000,2050000,completed,Kelurahan 28 Bekasi,Bekasi
2025,9,12,45912,ORD05188,Customer_852,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,completed,Kelurahan 115 Depok,Depok
2025,8,19,45888,ORD05189,Customer_849,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 10 Tangerang Selatan,Tangerang Selatan
2025,4,11,45758,ORD05190,Customer_2055,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 94 Jakarta Utara,Jakarta Utara
2025,5,17,45794,ORD05191,Customer_2023,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,completed,Kelurahan 91 Jakarta Pusat,Jakarta Pusat
2025,2,2,45690,ORD05192,Customer_1794,Lemari TV,Ruang Tamu,2300000,3,6210000,60000,6270000,completed,Kelurahan 135 Jakarta Selatan,Jakarta Selatan
2025,1,9,45666,ORD05193,Customer_3149,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 14 Tangerang Selatan,Tangerang Selatan
2025,1,21,45678,ORD05194,Customer_97,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,refund,Kelurahan 199 Jakarta Barat,Jakarta Barat
2025,10,2,45932,ORD05195,Customer_2891,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,completed,Kelurahan 71 Jakarta Utara,Jakarta Utara
2025,11,12,45973,ORD05196,Customer_3381,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 78 Jakarta Timur,Jakarta Timur
2025,4,16,45763,ORD05197,Customer_1665,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 109 Tangerang,Tangerang
2025,6,14,45822,ORD05198,Customer_327,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 31 Jakarta Utara,Jakarta Utara
2025,4,6,45753,ORD05199,Customer_47,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,refund,Kelurahan 75 Jakarta Pusat,Jakarta Pusat
2025,7,18,45856,ORD05200,Customer_2051,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 105 Tangerang,Tangerang
2025,12,8,45999,ORD05201,Customer_123,Rak Buku,Penyimpanan,1100000,1,1100000,50000,1150000,completed,Kelurahan 87 Depok,Depok
2025,5,24,45801,ORD05202,Customer_786,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 2 Jakarta Pusat,Jakarta Pusat
2025,2,15,45703,ORD05203,Customer_1336,Bufet,Ruang Tamu,3250000,2,6500000,50000,6550000,completed,Kelurahan 79 Bogor,Bogor
2025,12,2,45993,ORD05204,Customer_1071,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,completed,Kelurahan 8 Jakarta Pusat,Jakarta Pusat
2025,2,22,45710,ORD05205,Customer_767,Lemari Sliding,Kamar Tidur,4750000,3,14250000,50000,14300000,completed,Kelurahan 194 Bekasi,Bekasi
2025,1,28,45685,ORD05206,Customer_1262,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 123 Jakarta Barat,Jakarta Barat
2025,1,12,45669,ORD05207,Customer_2850,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,cancelled,Kelurahan 85 Jakarta Barat,Jakarta Barat
2025,1,7,45664,ORD05208,Customer_3250,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 56 Jakarta Pusat,Jakarta Pusat
2025,3,22,45738,ORD05209,Customer_2751,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 51 Jakarta Barat,Jakarta Barat
2025,6,21,45829,ORD05210,Customer_2321,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 98 Jakarta Selatan,Jakarta Selatan
2025,8,25,45894,ORD05211,Customer_3144,Lemari Laci,Kamar Tidur,1950000,3,5850000,50000,5900000,completed,Kelurahan 155 Depok,Depok
2025,10,12,45942,ORD05212,Customer_3064,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 130 Jakarta Barat,Jakarta Barat
2025,4,25,45772,ORD05213,Customer_607,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 132 Jakarta Utara,Jakarta Utara
2025,2,1,45689,ORD05214,Customer_632,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 195 Tangerang Selatan,Tangerang Selatan
2025,5,27,45804,ORD05215,Customer_2722,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 178 Bekasi,Bekasi
2025,8,23,45892,ORD05216,Customer_498,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 155 Jakarta Pusat,Jakarta Pusat
2025,7,3,45841,ORD05217,Customer_1064,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,refund,Kelurahan 29 Jakarta Utara,Jakarta Utara
2025,5,10,45787,ORD05218,Customer_134,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 47 Tangerang,Tangerang
2025,2,10,45698,ORD05219,Customer_3036,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 98 Jakarta Utara,Jakarta Utara
2025,12,24,46015,ORD05220,Customer_2243,Kitchen Set,Dapur,9500000,3,28500000,50000,28550000,completed,Kelurahan 199 Bekasi,Bekasi
2025,11,17,45978,ORD05221,Customer_2038,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 134 Tangerang Selatan,Tangerang Selatan
2025,7,31,45869,ORD05222,Customer_2072,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 12 Jakarta Barat,Jakarta Barat
2025,2,8,45696,ORD05223,Customer_2189,Kursi Bar,Ruang Makan,1295000,2,2590000,50000,2640000,completed,Kelurahan 178 Bogor,Bogor
2025,6,13,45821,ORD05224,Customer_1870,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 56 Tangerang,Tangerang
2025,11,22,45983,ORD05225,Customer_440,Meja,Ruang Kerja,1250000,2,2500000,50000,2550000,completed,Kelurahan 144 Bogor,Bogor
2025,8,3,45872,ORD05226,Customer_572,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 155 Jakarta Selatan,Jakarta Selatan
2025,11,25,45986,ORD05227,Customer_1790,Kursi,Ruang Makan,650000,1,650000,60000,710000,completed,Kelurahan 132 Jakarta Barat,Jakarta Barat
2025,3,15,45731,ORD05228,Customer_3292,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 11 Jakarta Barat,Jakarta Barat
2025,4,7,45754,ORD05229,Customer_9,Sofa,Ruang Tamu,4500000,2,9000000,50000,9050000,completed,Kelurahan 170 Depok,Depok
2025,10,30,45960,ORD05230,Customer_219,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 11 Jakarta Barat,Jakarta Barat
2025,6,5,45813,ORD05231,Customer_1074,Kitchen Set,Dapur,9500000,1,9500000,60000,9560000,completed,Kelurahan 40 Jakarta Pusat,Jakarta Pusat
2025,9,10,45910,ORD05232,Customer_406,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,refund,Kelurahan 34 Jakarta Pusat,Jakarta Pusat
2025,11,21,45982,ORD05233,Customer_2775,Kursi Bar,Ruang Makan,1295000,1,1295000,50000,1345000,completed,Kelurahan 200 Bekasi,Bekasi
2025,4,17,45764,ORD05234,Customer_2555,Sofa,Ruang Tamu,4500000,3,13500000,60000,13560000,completed,Kelurahan 43 Tangerang,Tangerang
2025,1,11,45668,ORD05235,Customer_3312,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 104 Jakarta Pusat,Jakarta Pusat
2025,4,13,45760,ORD05236,Customer_1529,Meja Rias,Kamar Tidur,1750000,2,3500000,60000,3560000,cancelled,Kelurahan 14 Jakarta Pusat,Jakarta Pusat
2025,10,16,45946,ORD05237,Customer_1667,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 49 Jakarta Selatan,Jakarta Selatan
2025,12,23,46014,ORD05238,Customer_954,Kursi,Ruang Makan,650000,2,1300000,50000,1350000,completed,Kelurahan 179 Depok,Depok
2025,3,1,45717,ORD05239,Customer_2457,Kitchen Set,Dapur,9500000,1,9500000,60000,9560000,completed,Kelurahan 91 Tangerang,Tangerang
2025,12,17,46008,ORD05240,Customer_1235,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 44 Tangerang Selatan,Tangerang Selatan
2025,7,30,45868,ORD05241,Customer_1271,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,completed,Kelurahan 196 Jakarta Timur,Jakarta Timur
2025,11,24,45985,ORD05242,Customer_1673,Rak Sepatu,Penyimpanan,650000,1,650000,60000,710000,completed,Kelurahan 39 Jakarta Selatan,Jakarta Selatan
2025,3,10,45726,ORD05243,Customer_85,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 138 Jakarta Selatan,Jakarta Selatan
2025,8,15,45884,ORD05244,Customer_2547,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 14 Tangerang Selatan,Tangerang Selatan
2025,6,6,45814,ORD05245,Customer_436,Kursi Bar,Ruang Makan,1295000,1,1165500,60000,1225500,completed,Kelurahan 117 Jakarta Utara,Jakarta Utara
2025,11,22,45983,ORD05246,Customer_865,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,cancelled,Kelurahan 6 Bogor,Bogor
2025,12,3,45994,ORD05247,Customer_2365,Sofa,Ruang Tamu,4500000,2,9000000,60000,9060000,cancelled,Kelurahan 187 Jakarta Utara,Jakarta Utara
2025,12,9,46000,ORD05248,Customer_831,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 23 Tangerang,Tangerang
2025,3,29,45745,ORD05249,Customer_1470,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,completed,Kelurahan 69 Jakarta Utara,Jakarta Utara
2025,5,25,45802,ORD05250,Customer_1092,Rak Buku,Penyimpanan,1100000,1,1100000,50000,1150000,completed,Kelurahan 56 Bekasi,Bekasi
2025,11,29,45990,ORD05251,Customer_1838,Kitchen Set,Dapur,9500000,1,9500000,50000,9550000,completed,Kelurahan 104 Depok,Depok
2025,12,12,46003,ORD05252,Customer_2058,Meja,Ruang Kerja,1250000,1,1125000,60000,1185000,completed,Kelurahan 99 Tangerang Selatan,Tangerang Selatan
2025,8,19,45888,ORD05253,Customer_2305,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 48 Jakarta Selatan,Jakarta Selatan
2025,2,13,45701,ORD05254,Customer_2121,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 185 Jakarta Pusat,Jakarta Pusat
2025,11,9,45970,ORD05255,Customer_1719,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 25 Tangerang Selatan,Tangerang Selatan
2025,8,3,45872,ORD05256,Customer_807,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 73 Jakarta Selatan,Jakarta Selatan
2025,6,8,45816,ORD05257,Customer_1202,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 186 Depok,Depok
2025,1,2,45659,ORD05258,Customer_1313,Nakas,Kamar Tidur,1000000,2,2000000,60000,2060000,completed,Kelurahan 117 Tangerang Selatan,Tangerang Selatan
2025,9,30,45930,ORD05259,Customer_1468,Nakas,Kamar Tidur,1000000,1,1000000,50000,1050000,refund,Kelurahan 113 Bogor,Bogor
2025,1,7,45664,ORD05260,Customer_3008,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 51 Tangerang,Tangerang
2025,8,12,45881,ORD05261,Customer_1565,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 55 Tangerang Selatan,Tangerang Selatan
2025,6,29,45837,ORD05262,Customer_688,Lemari TV,Ruang Tamu,2300000,3,6900000,50000,6950000,completed,Kelurahan 86 Bogor,Bogor
2025,7,15,45853,ORD05263,Customer_2256,Kursi Bar,Ruang Makan,1295000,2,2590000,50000,2640000,completed,Kelurahan 111 Bogor,Bogor
2025,11,18,45979,ORD05264,Customer_394,Kasur,Kamar Tidur,5500000,3,16500000,60000,16560000,completed,Kelurahan 134 Jakarta Pusat,Jakarta Pusat
2025,5,3,45780,ORD05265,Customer_821,Rak Sepatu,Penyimpanan,650000,1,650000,60000,710000,completed,Kelurahan 85 Tangerang Selatan,Tangerang Selatan
2025,11,7,45968,ORD05266,Customer_1299,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 38 Jakarta Timur,Jakarta Timur
2025,12,27,46018,ORD05267,Customer_1607,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 120 Jakarta Timur,Jakarta Timur
2025,9,12,45912,ORD05268,Customer_2708,Sofa,Ruang Tamu,4500000,1,4500000,60000,4560000,completed,Kelurahan 84 Jakarta Timur,Jakarta Timur
2025,4,11,45758,ORD05269,Customer_233,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 9 Jakarta Selatan,Jakarta Selatan
2025,3,17,45733,ORD05270,Customer_1024,Lemari Baju,Kamar Tidur,3500000,3,10500000,50000,10550000,completed,Kelurahan 106 Bogor,Bogor
2025,3,16,45732,ORD05271,Customer_2721,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,completed,Kelurahan 163 Jakarta Utara,Jakarta Utara
2025,11,23,45984,ORD05272,Customer_2619,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,completed,Kelurahan 90 Jakarta Barat,Jakarta Barat
2025,9,12,45912,ORD05273,Customer_1448,Meja Makan,Ruang Makan,3200000,2,6400000,50000,6450000,completed,Kelurahan 92 Bogor,Bogor
2025,3,18,45734,ORD05274,Customer_834,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 13 Jakarta Pusat,Jakarta Pusat
2025,11,19,45980,ORD05275,Customer_1768,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 198 Depok,Depok
2025,2,18,45706,ORD05276,Customer_223,Lemari Laci,Kamar Tidur,1950000,3,5850000,50000,5900000,completed,Kelurahan 12 Bogor,Bogor
2025,5,6,45783,ORD05277,Customer_12,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 15 Jakarta Timur,Jakarta Timur
2025,5,31,45808,ORD05278,Customer_3215,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 80 Tangerang Selatan,Tangerang Selatan
2025,6,23,45831,ORD05279,Customer_1785,Lemari Baju,Kamar Tidur,3500000,2,7000000,50000,7050000,completed,Kelurahan 149 Depok,Depok
2025,2,15,45703,ORD05280,Customer_1808,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,refund,Kelurahan 193 Jakarta Timur,Jakarta Timur
2025,2,25,45713,ORD05281,Customer_1502,Lemari Laci,Kamar Tidur,1950000,3,5850000,50000,5900000,completed,Kelurahan 14 Bekasi,Bekasi
2025,6,4,45812,ORD05282,Customer_1781,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 36 Jakarta Pusat,Jakarta Pusat
2025,10,19,45949,ORD05283,Customer_3071,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 160 Jakarta Utara,Jakarta Utara
2025,8,4,45873,ORD05284,Customer_269,Bufet,Ruang Tamu,3250000,3,9750000,60000,9810000,completed,Kelurahan 102 Tangerang Selatan,Tangerang Selatan
2025,2,14,45702,ORD05285,Customer_331,Kursi Bar,Ruang Makan,1295000,2,2590000,50000,2640000,completed,Kelurahan 167 Depok,Depok
2025,12,12,46003,ORD05286,Customer_1584,Nakas,Kamar Tidur,1000000,2,1800000,60000,1860000,completed,Kelurahan 79 Jakarta Utara,Jakarta Utara
2025,10,6,45936,ORD05287,Customer_3352,Meja,Ruang Kerja,1250000,2,2500000,50000,2550000,completed,Kelurahan 183 Bogor,Bogor
2025,2,7,45695,ORD05288,Customer_2423,Rak Meja,Ruang Kerja,750000,3,2250000,60000,2310000,completed,Kelurahan 16 Jakarta Utara,Jakarta Utara
2025,8,29,45898,ORD05289,Customer_1541,Kasur,Kamar Tidur,5500000,2,11000000,60000,11060000,completed,Kelurahan 54 Jakarta Selatan,Jakarta Selatan
2025,5,6,45783,ORD05290,Customer_1804,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 148 Tangerang Selatan,Tangerang Selatan
2025,2,25,45713,ORD05291,Customer_300,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 1 Tangerang,Tangerang
2025,5,14,45791,ORD05292,Customer_807,Meja Makan,Ruang Makan,3200000,2,6400000,50000,6450000,completed,Kelurahan 190 Depok,Depok
2025,1,5,45662,ORD05293,Customer_558,Kitchen Set,Dapur,9500000,1,9500000,50000,9550000,completed,Kelurahan 56 Bekasi,Bekasi
2025,5,28,45805,ORD05294,Customer_2758,Meja Makan,Ruang Makan,3200000,3,9600000,50000,9650000,completed,Kelurahan 84 Depok,Depok
2025,10,17,45947,ORD05295,Customer_1694,Lemari Laci,Kamar Tidur,1950000,2,3900000,60000,3960000,completed,Kelurahan 36 Jakarta Barat,Jakarta Barat
2025,9,8,45908,ORD05296,Customer_1764,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 173 Jakarta Pusat,Jakarta Pusat
2025,8,19,45888,ORD05297,Customer_3071,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 117 Tangerang Selatan,Tangerang Selatan
2025,12,4,45995,ORD05298,Customer_2345,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 38 Jakarta Timur,Jakarta Timur
2025,8,8,45877,ORD05299,Customer_3419,Lemari Dapur,Dapur,1850000,2,3330000,60000,3390000,completed,Kelurahan 105 Jakarta Pusat,Jakarta Pusat
2025,7,14,45852,ORD05300,Customer_1674,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 9 Jakarta Selatan,Jakarta Selatan
2025,10,11,45941,ORD05301,Customer_639,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 184 Tangerang,Tangerang
2025,10,4,45934,ORD05302,Customer_2751,Lemari Laci,Kamar Tidur,1950000,2,3900000,60000,3960000,completed,Kelurahan 125 Tangerang Selatan,Tangerang Selatan
2025,4,10,45757,ORD05303,Customer_1131,Meja Kopi,Ruang Tamu,1800000,1,1800000,50000,1850000,refund,Kelurahan 147 Depok,Depok
2025,6,25,45833,ORD05304,Customer_664,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 2 Tangerang,Tangerang
2025,8,13,45882,ORD05305,Customer_3123,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 11 Tangerang,Tangerang
2025,6,26,45834,ORD05306,Customer_3085,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 188 Tangerang Selatan,Tangerang Selatan
2025,7,26,45864,ORD05307,Customer_2263,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 48 Jakarta Pusat,Jakarta Pusat
2025,1,19,45676,ORD05308,Customer_2956,Bufet,Ruang Tamu,3250000,2,6500000,50000,6550000,completed,Kelurahan 50 Bekasi,Bekasi
2025,9,11,45911,ORD05309,Customer_2856,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,completed,Kelurahan 53 Jakarta Timur,Jakarta Timur
2025,1,15,45672,ORD05310,Customer_1277,Meja Kopi,Ruang Tamu,1800000,3,5400000,50000,5450000,cancelled,Kelurahan 45 Depok,Depok
2025,1,18,45675,ORD05311,Customer_2517,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 165 Bogor,Bogor
2025,8,16,45885,ORD05312,Customer_1417,Kursi,Ruang Makan,650000,1,650000,50000,700000,completed,Kelurahan 9 Bogor,Bogor
2025,3,27,45743,ORD05313,Customer_2008,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,completed,Kelurahan 18 Jakarta Barat,Jakarta Barat
2025,7,22,45860,ORD05314,Customer_3415,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,refund,Kelurahan 171 Jakarta Selatan,Jakarta Selatan
2025,2,3,45691,ORD05315,Customer_1532,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 113 Tangerang Selatan,Tangerang Selatan
